唐诗三百,七言古诗,轮台歌奉送封大夫出师,岑参 〔唐代〕,,"译文及注释



译文轮台城头夜里吹起号角，轮台城北旄头星正降落。军书昨夜连夜送过渠黎，单于已在金山以西入侵。从哨楼向西望烟尘滚滚，汉军就屯扎在轮台北境。上将手持符节率兵西征，黎明笛声响起大军起程。战鼓四起犹如雪海浪涌，三军呐喊阴山发出共鸣。敌营阴沉杀气直冲云霄，战场上白骨还缠着草根。剑河寒风猛烈大雪鹅毛，沙口石头寒冷马蹄冻脱。亚相勤于王政甘冒辛苦，立誓报效国家平定边境。古来青垂史名屡见不鲜，如今将军功名胜过古人。
注释封大夫：即封常清，唐朝将领，蒲州猗氏人，以军功擢安西
展开阅读全文 ∨"
唐诗三百,七言古诗,白雪歌送武判官归京,岑参 〔唐代〕,,"译文及注释



译文北风席卷大地吹折了白草，塞北的天空八月就飘降大雪。仿佛一夜之间春风吹来，树上有如梨花争相开放。雪花飞进珠帘沾湿了罗幕，狐裘不保暖盖上锦被也嫌单薄。将军的手冻得拉不开弓，铁甲冰冷得让人难以穿上。无边沙漠结着厚厚的冰，万里长空凝聚着惨淡愁云。主帅帐中摆酒为归客饯行，胡琴琵琶羌笛合奏来助兴。傍晚辕门前大雪落个不停，红旗冻僵了风也无法牵引。轮台东门外欢送你回京去，你去时大雪盖满了天山路。山路曲折已不见你的身影，雪地上只留下一行马蹄印迹。 
注释 武
展开阅读全文 ∨"
唐诗三百,七言古诗,宣州谢脁楼饯别校书叔云,李白 〔唐代〕,,"译文及注释



译文弃我而去的昨天，早已不可挽留。乱我心绪的今天，使人无限烦忧。万里长风，送走行行秋雁。面对美景，正可酣饮高楼。先生的文章颇具建安风骨，又不时流露出小谢诗风的清秀。我们都满怀豪情逸兴，飞跃的神思像要腾空而上高高的青天，去摘取那皎洁的明月。拔刀断水水却更加汹涌奔流，举杯消愁愁情上却更加浓烈。人生在世不能称心如意，不如披头散发，登上长江一叶扁舟。
注释此诗《文苑英华》题作《陪侍御叔华登楼歌》，则所别者为李云（官秘书省校书郎)，李华(文学家)。李白另有五言诗《饯校书叔云》，作于某春季
展开阅读全文 ∨"
唐诗三百,七言古诗,庐山谣寄卢侍御虚舟,李白 〔唐代〕,,"译文及注释



译文我本是像那个接舆楚狂人，高声唱着凤歌去嘲笑孔丘。手里拿一根镶绿玉的棍杖，大清早辞别著名的黄鹤楼。攀登五岳寻仙道不畏路远，这一生就喜欢踏上名山游。秀美的庐山挺拔在南斗旁，九叠云屏像锦绣云霞铺张，湖光山影相互映照泛青光。金阙岩前双峰矗立入云端，三石梁瀑布有如银河倒挂，飞泻而下。香炉峰瀑布与它遥遥相望，重崖叠嶂耸云霄莽莽苍苍。翠云红霞与朝阳相互辉映，鸟儿也飞不过吴天广又长。登高远望天地间壮观景象，大江悠悠东流去永不回还。天上万里黄云变动着风色，江流波涛九道如雪山奔淌。我喜
展开阅读全文 ∨"
唐诗三百,七言古诗,梦游天姥吟留别,李白 〔唐代〕,,"译文及注释



译文听海外来客们谈起瀛洲，在烟波浩淼的遥远地方，实在难以找到。越中来人说起天姥山，在云霞的明灭掩映之间有时候能看见。天姥山高耸入云，连着天际，横向天外；山势高峻超过五岳，遮掩过赤城山。天姥山极为高峻，就连四万八千丈高的天台山，面对着它好像要向东南倾斜拜倒一样。我想根据越人说的话梦游到吴越，一天夜晚飞渡过明月映照下的镜湖。镜湖上的月光照着我的身影，一直送我到剡溪。谢灵运住的地方如今还在，清澈的湖水荡漾，猿猴清啼。我脚上穿着谢公当年特制的木鞋，攀登直上云霄的山路。上到半山腰就看见了从海
展开阅读全文 ∨"
唐诗三百,七言古诗,金陵酒肆留别,李白 〔唐代〕,,"译文及注释



译文春风吹起柳絮酒店满屋飘香，侍女捧出美酒，劝我细细品尝。金陵年轻朋友纷纷赶来相送。欲走还留之间，各自畅饮悲欢。请你问问东流江水，离情别意与它比谁短谁长？
注释金陵：今江苏省南京市。酒肆：酒店。留别：临别留诗给送行者。风吹：一作“白门”。吴姬：吴地的青年女子，这里指酒店中的侍女。压酒：压糟取酒。古时新酒酿熟，临饮时方压糟取用。唤：一作“劝”，一作“使”。子弟：指李白的朋友。欲行：将要走的人，指诗人自己。不行：不走的人，即送行的人，指金陵子弟。
展开阅读全文 ∨"
唐诗三百,七言古诗,韩碑,李商隐 〔唐代〕,,"译文及注释



译文元和天子禀赋神武英姿，可比古来的轩辕、伏羲。他立誓要洗雪历代圣王的耻辱，坐镇皇宫接受四夷的贡礼。淮西逆贼为祸五十年，割据一方世代绵延。自恃强大，不去占山河却来割据平地；梦想挥戈退日，胆敢反叛作乱。圣君得到贤相名叫裴度，逆贼暗杀未成，自有神灵卫护。他腰悬相印，统兵上战场，天子的军旗在寒风中飘扬。得力的将官有、武、古、通，仪曹外郎任书记随军出征；还有那智勇双全的行军司马韩愈，十四万大军，龙腾虎跃陷阵冲锋。攻下了蔡州，擒住叛贼献俘太庙，功业盖世皇上加恩无限；天子宣布裴度功劳第一，命令韩愈撰写赞辞。韩愈在朝堂拜舞行礼接受诏命说歌功的文章他能够胜任。从来撰述
展开阅读全文 ∨"
唐诗三百,七言古诗,听董大弹胡笳声兼寄语,李颀 〔唐代〕,,"译文及注释



韵译当年蔡琰曾作胡笳琴曲，弹奏此曲总共有十八节。胡人听了泪落沾湿边草，汉使对着归客肝肠欲绝。边城苍苍茫茫烽火无烟，草原阴阴沉沉白雪飘落。先弹轻快曲后奏低沉调，四周秋叶受惊瑟瑟凋零。董先生通神明琴技高妙，深林鬼神也都出来偷听。慢揉快拨十分得心应手，往复回旋仿佛声中寓情。声如山中百鸟散了又集，曲似万里浮云暗了又明。象失群的雏雁夜里嘶叫，象胡儿恋母痛绝的哭声。江河听曲而平息了波澜，百鸟闻声也停止了啼鸣。仿佛乌孙公主远怀故乡，宛如文成公主之怨吐蕃。幽咽琴声忽转轻松潇
展开阅读全文 ∨"
唐诗三百,七言古诗,听安万善吹觱篥歌,李颀 〔唐代〕,,"译文及注释



译文从南山截段竹筒做成觱篥，这种乐器本来是出自龟兹。 流传到汉地曲调变得新奇，凉州胡人安万善为我奏吹。 座旁的听者个个感慨叹息，思乡的游客人人悲伤落泪。 世人只晓听曲不懂得欣赏，乐人就像独行于暴风之中。 又像风吹枯桑老柏沙沙响，还像九只雏凤鸣叫啾啾啼。 好似龙吟虎啸同时都爆发，又如万籁齐响秋天百泉汇。 忽然变作渔阳掺低沉悲壮，顿使白日转昏暗乌云翻飞。 再变如同杨柳枝热闹欢快，仿佛看到上林苑繁花似锦。 除夕夜高堂上明烛放光芒，喝杯美酒再欣赏一曲觱篥。
注释
展开阅读全文 ∨"
唐诗三百,七言古诗,古意,李颀 〔唐代〕,,"译文及注释



译文男子汉当以国事为重，从军远征，从小就在幽燕纵横驰骋。经常与人在马上比试胜负，从不珍惜七尺身躯。奋勇搏杀，没人敢上前招应；气宇轩昂，脸上的胡子像刺猬的毛丛生。陇下黄沙弥漫，上面白云飘飞，未报朝廷恩情怎能轻易言归。辽东少妇年方十五，她弹熟了琵琶能歌善舞。今日用羌笛吹一支出塞乐曲，感动得全军将士泪下如雨。
注释古意：拟古诗，托古喻今之作。事长征：从军远征。幽燕：今河北、辽宁一带。古代幽燕地区游侠之风盛行。赌胜：较量胜负。马蹄下：即驰骋疆场之意。
展开阅读全文 ∨"
唐诗三百,七言古诗,送陈章甫,李颀 〔唐代〕,,"译文及注释



译文四月南风吹大麦一片金黄，枣花未落梧桐荫已遮满道路。早晨辞别青山晚上又相见，出门闻马鸣令我想念故乡。陈侯的立身处世襟怀坦荡，虬须虎眉前额宽仪表堂堂。你胸藏诗书万卷学问深广，怎么能够低头埋没在草莽。在城东门买酒同我们畅饮，心宽看万事都如鸿毛一样。喝醉酒酣睡不知天已黄昏，有时独自将天上孤云眺望。今日黄河波浪汹涌连天黑，行船在渡口停驻不敢过江。你这郑国的游人不能返家，我这洛阳的行子空自叹息。听说你在家乡旧相识很多，罢官回去他们如何看待你？
注释陈章甫：江陵（
展开阅读全文 ∨"
唐诗三百,七言古诗,琴歌,李颀 〔唐代〕,,"译文及注释



译文主人摆酒今晚大家欢聚，琴师拨动琴弦助兴酒宴。明月照向城头乌鸦纷飞，寒霜降临寒风吹透衣衫。炉火暖融融华烛添光辉。艺人先弹《渌水》后奏《楚妃》。他的琴声一响万物寂静，四座无言屏气凝神倾听。奉命去远离乡关清淮，敬告大家我要归隐云山。
注释琴歌：听琴有感而歌。歌是诗体名，《文体明辨》：“其放情长言，杂而无方者日歌。”主人：东道主。广陵客：广陵在今江苏扬州，唐淮南道治所。古琴曲有《广陵散》，魏嵇康临刑奏之。“广陵客”指琴师。乌：乌鸦。半飞：分飞。霜凄万树：夜霜
展开阅读全文 ∨"
唐诗三百,七言古诗,古柏行,杜甫 〔唐代〕,,"译文及注释



译文孔明庙前有一株古老的柏树，枝干色如青铜根柢固如盘石。树皮洁白润滑树干有四十围，青黑色朝天耸立足有二千尺。刘备孔明君臣遇合与时既往，至今树木犹在仍被人们爱惜。柏树高耸云雾飘来气接巫峡，月出寒光高照寒气直通岷山。想昔日小路环绕我的草堂东，先生庙与武侯祠在一个閟宫。柏树枝干崔嵬郊原增生古致，庙宇深邃漆绘连绵门窗宽空。古柏独立高耸虽然盘踞得地，但是位高孤傲必定多招烈风。它得到扶持自然是神明伟力，它正直伟岸原于造物者之功。大厦如若倾倒要有梁栋支撑，古柏重如丘山万年也难拉动。它
展开阅读全文 ∨"
唐诗三百,七言古诗,观公孙大娘弟子舞剑器行,杜甫 〔唐代〕,,"译文及注释



译文唐大历二年十月十九日，我在夔府别驾元持家里，观看临颍李十二娘跳剑器舞，觉得舞姿矫健多变非常壮观， 就问她是向谁学习的？她说：“我是公孙大娘的学生”。玄宗开元五年，我还年幼，记得在郾城看过公孙大娘跳《剑器》和《浑脱》舞，流畅飘逸而且节奏明朗，超群出众，当代第一，从皇宫内的宜春、梨园弟子 到宫外供奉的舞女中，懂得此舞的，在唐玄宗初年，只有公孙大娘一人而已。当年她服饰华美，容貌漂亮，如今我已是白首老翁，眼前她的弟子李十二娘，也已经不是年轻女子了。既然知道了她舞技的渊源，看来她们师徒的舞技一脉相承，抚今追昔，心中无限感慨，姑且写了《剑器行》这首诗。 听说过去吴州人张旭，他擅长书写
展开阅读全文 ∨"
唐诗三百,七言古诗,韦讽录事宅观曹将军画马,杜甫 〔唐代〕,,"译文及注释



译文开国以来善画鞍马的画家中，画技最精妙传神只数江都王。曹将军画马出名已有三十载，人间又见古代真正神马“乘黄”。他曾描绘玄宗先帝的“照夜白”，画得象池龙腾飞十日声如雷。皇宫内库珍藏的殷红玛瑙盘，婕妤传下御旨才人将它取来。将军接受赐盘叩拜皇恩回归，轻纨细绮相继赐来快速如飞。贵戚们谁得到曹将军亲笔迹，谁就觉得府第屏障增加光辉。当年唐太宗著名宝马“拳毛?”。近代郭子仪家中好驹“狮子花”。而今新画之中就有这两匹马，使得识马的人久久感慨赞夸。这都是战骑以一胜万的好马，展开画绢如见奔马扬起风沙
展开阅读全文 ∨"
唐诗三百,七言古诗,丹青引赠曹霸将军,杜甫 〔唐代〕,,"译文及注释



译文曹将军是魏武帝曹操后代子孙，而今却沦为平民百姓成为寒门。英雄割据的时代一去不复返了，曹家文章丰采却在你身上留存。当年为学书法你先拜师卫夫人，只恨得没有超过王羲之右将军。你毕生专攻绘画不知老之将至，荣华富贵对于你却如空中浮云。开元年间你常常被唐玄宗召见，承恩载德你曾多次登上南薰殿。凌烟阁的功臣画象年久褪颜色，曹将军你挥笔重画又别开生面。良相们的头顶都戴上了进贤冠，猛将们的腰间皆佩带着大羽箭。褒公鄂公的毛发似乎都在抖动，他们英姿飒爽好象是正在酣战。开元时先帝的天马名叫玉花骢，多少画家画出的都与原貌不同。当天玉花骢被牵到殿中红阶下，昂首屹立宫门更增添它的威风。皇上命令你展开丝绢
展开阅读全文 ∨"
唐诗三百,七言古诗,寄韩谏议,杜甫 〔唐代〕,,"译文及注释



译文眼下我心情不佳是思念岳阳，身体想要奋飞疾病逼我卧床。隔江的韩注他品行多么美好，常在洞庭洗足放眼望八方。鸿鹄已高飞远空在日月之间，青枫树叶已变红秋霜已下降。玉京山众仙们聚集追随北斗，有的骑着麒麟有的驾着凤凰。芙蓉般的旌旗被烟雾所淹没，潇湘荡着涟漪倒影随波摇晃。星宫中的仙君沉醉玉露琼浆，羽衣仙人稀少况且不在近旁。听说他仿佛是昔日的赤松子，恐怕是更象汉初韩国的张良。当年他随刘邦建业定都长安，运筹帷幄之心未改精神惨伤。国家事业成败岂敢坐视观望，厌恶腥腐世道宁可餐食枫香。太史公留滞周南古来被痛惜，但愿他象南极寿星长泰永昌。品行高洁之人为何远隔江湖，怎么才能将他置于未央宫上？
展开阅读全文 ∨"
唐诗三百,七言古诗,夜归鹿门山歌,孟浩然 〔唐代〕,,"译文及注释



译文黄昏时山寺的钟声在山谷中回响，渔梁渡口处人们争着过河，喧闹不已。人们沿着沙岸向江村走过去，我也乘坐一叶小舟返回鹿门。鹿门山在月光映照下山树渐渐显现出来，好似忽然来到了庞公隐居之地。相对的山岩和松间小路幽幽静静，只有隐居的人在此来来去去。
注释鹿门：山名，在襄阳。昼已昏：天色已黄昏。渔梁：洲名，在湖北襄阳城外汉水中。《水经注·沔水》中记载：“襄阳城东沔水中有渔梁洲，庞德公所居。”喧：吵闹。余：我。开烟树：指月光下，原先烟雾缭绕下的树木渐渐显现出来。庞公
展开阅读全文 ∨"
唐诗三百,七言古诗,渔翁,柳宗元 〔唐代〕,,"译文及注释



译文渔翁晚上停船靠着西山歇宿，早上汲取清澈的湘水，以楚竹为柴做饭。旭日初升，云雾散尽四周悄然无声，渔翁摇橹的声音从碧绿的山水中传出。回身一看，他已驾舟行至天际中流，山岩顶上，只有无心白云相互追逐。
注释傍：靠近。西岩：当指永州境内的西山，可参作者《始得西山宴游记》。汲（jí）：取水。湘：湘江之水。楚：西山古属楚地。销：消散。亦可作“消”。欸（ǎi）乃：象声词，一说指桨声，一说是人长呼之声。唐时湘中棹歌有《欸乃曲》（见元结《欸乃曲序》）。下中流：由中流而下。无心：陶渊
展开阅读全文 ∨"
唐诗三百,七言古诗,登幽州台歌,陈子昂 〔唐代〕,,"译文及注释



译文往前不见古代礼贤下士的圣君，向后不见后世求才的明君。想到只有那苍茫天地悠悠无限，自己止不住满怀悲伤热泪纷纷。
注释幽州：古十二州之一，现今北京市。幽州台：即黄金台，又称蓟北楼，故址在今北京市大兴，是燕昭王为招纳天下贤士而建。前：过去。古人：古代那些能够礼贤下士的圣君。后：未来。来者：后世那些重视人才的贤明君主。念：想到。悠悠：形容时间的久远和空间的广大。怆（chuàng）然：悲伤凄恻的样子。涕：古时指眼泪。
展开阅读全文 ∨"
唐诗三百,七言古诗,石鼓歌,韩愈 〔唐代〕,,"译文及注释



译文张生手拿周朝石鼓文的拓本，劝我写一首咏赞它的石鼓歌。杜甫李白才华盖世但都作古，薄才之人面对石鼓无可奈何。周朝政治衰败全国动荡不安，周宣王发愤起兵挥起了天戈。庆功之时大开明堂接受朝贺，诸侯接踵而至剑佩叮当撞磨。宣王田猎驰骋岐阳多么英俊，四方禽兽无处躲藏都被网罗。为把英雄功业刻石扬名万世，凿山石雕石鼓毁坏高山嵯峨。随从之臣才艺都是世上第一，挑选优秀撰写刻石放在山坡。任凭长年雨打日晒野火焚烧，仗着鬼神守护石鼓永不湮没。你从哪里得来这拓本的底稿？丝毫都很完备一点也无差错。言
展开阅读全文 ∨"
唐诗三百,七言古诗,山石,韩愈 〔唐代〕,,"译文及注释



译文山石峥嵘险峭，山路狭窄像羊肠，蝙蝠穿飞的黄昏，来到这座庙堂。登上庙堂坐台阶，刚下透雨一场，经雨芭蕉枝粗叶大，山栀更肥壮。僧人告诉我说，古壁佛画真堂皇，用火把照看，迷迷糊糊看不清爽。为我铺好床席，又准备米饭菜汤，饭菜虽粗糙，却够填饱我的饥肠。夜深清静好睡觉，百虫停止吵嚷，明月爬上了山头，清辉泻入门窗。天明我独自离去，无法辨清路向，出入雾霭之中，我上下摸索踉跄。山花鲜红涧水碧绿，光泽又艳繁，时见松栎粗大十围，郁郁又苍苍。遇到涧流当道，光着脚板踏石淌，水声激激风飘飘，掀起我的衣裳。人
展开阅读全文 ∨"
唐诗三百,七言古诗,八月十五夜赠张功曹,韩愈 〔唐代〕,,"译文及注释



译文薄云四处飘散还不见银河，清风吹开云雾月光放清波。沙滩里水平波息声影消失，斟杯美酒相劝请你唱支歌。你的歌声酸楚歌辞也悲苦，没有听完热泪就纷纷下落。洞庭湖水连天九疑山高峻，湖中的蛟龙出没猩鼯哀号。九死一生到达这被贬官所，默默地幽居远地好像潜逃。下床怕蛇咬吃饭又怕毒药，潮气与毒气相杂到处腥臊。昨日州衙前忽然擂动大鼓，新皇继位要举用夔和皋陶。大赦文书一日万里传四方，犯有死罪的一概免除死刑。被贬谪的召回放逐的回朝，革除弊政要剪除朝中奸佞。刺史提名赦免观察使扣压，命运坎坷只能够
展开阅读全文 ∨"
唐诗三百,七言古诗,谒衡岳庙遂宿岳寺题门楼,韩愈 〔唐代〕,,"译文及注释



译文祭五岳典礼如同祭祀三公，五岳中四山环绕嵩山居中。衡山地处荒远多妖魔鬼怪，上天授权南岳神赫赫称雄。半山腰喷泄云雾迷迷茫茫，虽然有绝顶谁能登上顶峰。我来这里正逢秋雨绵绵时，天气阴暗没有半点儿清风。心里默默祈祷仿佛有应验，岂非为人正直能感应灵通？片刻云雾扫去显出众峰峦，抬头仰望山峰突兀插云空。紫盖峰绵延连接着天柱峰，石廪山起伏不平连着祝融。严森险峻惊心动魄下马拜，沿着松柏小径直奔神灵宫。粉色墙映衬红柱光彩夺目，壁柱上鬼怪图画或青或红。登上台阶弯腰奉献上酒肉，想借菲薄祭品表
展开阅读全文 ∨"
唐诗三百,乐府,凉州词,王之涣 〔唐代〕,,"译文及注释



译文黄河好像从白云间奔流而来，玉门关孤独地耸峙在高山中。何必用羌笛吹起那哀怨的《杨柳曲》去埋怨春光迟迟不来呢，原来玉门关一带春风是吹不到的啊！
注释凉州词：又名《出塞》。为当时流行的一首曲子（《凉州词》）配的唱词。原题二首，此其一，郭茂倩《乐府诗集》卷七十九《近代曲词》载有《凉州歌》，并引《乐苑》云：“《凉州》，宫调曲，开元中西凉府都督郭知运进”。凉州，唐陇右道凉州治所在姑臧县（今甘肃省武威市凉州区）。远上；远远向西望去。“远”一作“直”。黄河远上：远望黄河的源头。孤城：指孤零零的戍边的城
展开阅读全文 ∨"
唐诗三百,乐府,出塞·秦时明月汉时关,王昌龄 〔唐代〕,,"译文及注释



译文依旧是秦汉时期的明月和边关，守边御敌鏖战万里征夫未回还。倘若龙城的飞将李广如今还在，一定不会让敌人的铁蹄踏过阴山。
注释但使：只要。龙城飞将：《汉书·卫青霍去病传》载，元光六年（前129年），卫青为车骑将军，出上谷，至笼城，斩首虏数百。笼城，颜师古注曰：“笼”与“龙”同。龙城飞将指的是卫青奇袭龙城的事情。其中，有人认为龙城飞将中飞将指的是汉飞将军李广，龙城是唐代的卢龙城（卢龙城就是汉代的李广练兵之地，在今河北省喜峰口附近一带，为汉代右北平郡所在地），纵观李广一生主要的时间都在抗击匈奴，防止匈奴掠边。这里指英勇善战的将领。
展开阅读全文 ∨"
唐诗三百,乐府,塞上曲·蝉鸣空桑林,王昌龄 〔唐代〕,,"译文及注释



译文知了在枯秃的桑林鸣叫，八月的萧关道气爽秋高。出塞后再入塞气候变冷，关内关外尽是黄黄芦草。自古来河北山西的豪杰，都与尘土黄沙伴随到老。莫学那自恃勇武游侠儿，自鸣不凡地把骏马夸耀。
注释空桑林：桑林因秋来落叶而变得空旷、稀疏。萧关：宁夏古关塞名。幽并：幽州和并州，今河北、山西和陕西一部分。共：作“向”。游侠儿：都市游侠少年。矜：自夸。紫骝：紫红色的骏马。
展开阅读全文 ∨"
唐诗三百,乐府,塞下曲·饮马渡秋水,王昌龄 〔唐代〕,,"译文及注释



译文牵马饮水渡过了那大河，水寒刺骨秋风如剑如刀。沙场广袤夕阳尚未下落，昏暗中看见遥远的临洮。当年长城曾经一次鏖战，都说戍边战士的意气高。自古以来这里黄尘迷漫，遍地白骨零乱夹着野草。
注释饮（yìn）马：给马喝水。平沙：广漠的沙原。黯（àn）黯：昏暗模糊的样子。临洮：古县名，秦置，治所在今甘肃岷县，以临近洮水得名。秦筑长城，西起于此，故有“昔日长城战”之语。昔：一作“当”。长：一作“龙”。足：一作“漏”，一作“是”。蓬蒿：蓬草蒿草之类杂草。
展开阅读全文 ∨"
唐诗三百,乐府,长信怨,王昌龄 〔唐代〕,,"译文及注释



译文金井边的梧桐秋叶渐黄，珠帘不卷可知夜里飞霜。熏笼玉枕有如容颜憔悴，静卧愁听南宫漏声悠长。
秋天高殿内捣衣声响彻夜阑，夜里霜重还记起君王御衣寒。更深人静银灯下裁衣才停歇，目光还转向宫城明主那边看。
天亮就拿起扫帚打扫金殿尘埃，百无聊赖时手执团扇且共徘徊。美丽的容颜还不如乌鸦的姿色，它还能带着昭阳殿的日影飞来。
果真成为薄命人长久陷入沉思，梦中又见到君王醒后心里生疑。灯火照耀着西宫知道是在夜饮，眼前分明浮现复道蒙恩受宠时。
长信宫中惟有秋月尚明，昭阳殿下响起捣衣声声
展开阅读全文 ∨"
唐诗三百,乐府,渭城曲,王维 〔唐代〕,,"译文及注释



译文渭城早晨一场春雨沾湿了轻尘，客舍周围柳树的枝叶翠嫩一新。老朋友请你再干一杯美酒，向西出了阳关就难以遇到故旧亲人。
注释渭城曲：另题作《送元二使安西》，或名《阳关曲》或《阳关三叠》。渭城：在今陕西省西安市西北，即秦代咸阳古城。浥（yì）：润湿。客舍：旅馆。柳色：柳树象征离别。阳关：在今甘肃省敦煌西南，为自古赴西北边疆的要道。"
唐诗三百,乐府,秋夜曲,王维 〔唐代〕,,"译文及注释



译文一轮秋月刚刚升起秋露初生，罗衣已显单薄却懒得更换别的衣裳。更深夜阑还在殷勤拨弄银筝，原来是怕空房寂寞不忍回归。
注释秋夜曲：属乐府《杂曲歌辞》，是一首宛转含蓄的闺怨诗。桂魄：即月亮。相传月中有桂树，又月初生时的微光曰魄，故称初生之月为桂魄。轻罗：轻盈的丝织品，宜做夏装，在此代指夏装。已薄：已觉单薄。筝：拨弦乐器，十三弦。殷勤弄：频频弹拨。空房：谓独宿无伴。"
唐诗三百,乐府,洛阳女儿行,王维 〔唐代〕,,"译文及注释



译文洛阳有一位女子住在我家对门，正当十五六的芳年容颜非常美丽。她的丈夫骑一匹青白相间的骏马，马具镶嵌着珍贵的美玉。她的婢女捧上黄金的盘子，里面盛着烹制精细的鲤鱼。她家彩绘朱漆的楼阁一幢幢遥遥相望，红桃绿柳在廊檐下排列成行。她乘坐的车子是用七种香木做成，绫罗的帷幔装在车上。仆从们举着羽毛的扇子，把她迎回绣着九花图案的彩帐。她的丈夫青春年少正得志，骄奢更胜过石季伦。他亲自教授心爱的姬妾学习舞蹈，名贵的珊瑚树随随便便就送给别人。他们彻夜寻欢作乐，窗上现出曙光才熄去灯火，灯花的碎屑片片落在雕镂的窗棱。
展开阅读全文 ∨"
唐诗三百,乐府,老将行,王维 〔唐代〕,,"译文及注释



译文当年十五二十岁青春之时，徒步就能夺得胡人战马骑。年轻力壮射杀山中白额虎，数英雄岂止邺下的黄须儿？身经百战驰骋疆场三千里，曾以一剑抵当了百万雄师。汉军声势迅猛如惊雷霹雳，虏骑互相践踏是怕遇蒺藜。卫青不败是由于天神辅助，李广无功却缘于命运不济。自被摈弃不用便开始衰朽，世事随时光流逝人成白首。当年象后羿飞箭射雀无目，如今不操弓疡瘤生于左肘。象故侯流落为民路旁卖瓜，学陶令门前种上绿杨垂柳。古树苍茫一直延伸到深巷，寥落寒山空对冷寂的窗牖。誓学耿恭在疏勒祈井得泉，不做颍川灌夫为
展开阅读全文 ∨"
唐诗三百,乐府,桃源行,王维 〔唐代〕,,"译文及注释



译文渔舟顺溪而下，追寻那美妙的春景，夹岸桃花映红了古渡口两旁。花树缤纷，忘记了路程远近；行到青溪尽处，忽然隐约似见人烟。走入了幽深曲折的山口，再往前，豁然开朗一片平川。远望去丛丛绿树有如云霞绮聚集，进村见户户门前翠竹鲜花掩映。第一次才听说汉以后的朝代，村民穿戴的还是秦代衣装。他们世代聚居在武陵源，在这里共建了世外田园。明月朗照，松下房栊寂静；旭日升起，村中鸡犬声响起。村人惊讶地把外客迎接，争相邀请，询问那世上的消息。清晨的街巷，家家打扫花径；傍晚的溪边，渔樵乘船回村。当初因避乱世逃出尘寰，寻到这桃源仙境便不归还。从此隐居峡谷，再不管外间变化；世人求访异境，不过是空望云山。渔人
展开阅读全文 ∨"
唐诗三百,乐府,清平调·云想衣裳花想容,李白 〔唐代〕,,"译文及注释



译文见到云就联想到她华艳的衣裳，见到花就联想到她艳丽的容貌；春风吹拂栏杆，露珠润泽花色更浓。如此天姿国色，不是群玉山头所见的飘飘仙子，就是瑶台殿前月光照耀下的神女。
注释清平调：一种歌的曲调，“平调、清调、瑟调”皆周房中之遗声。“云想”句：见云之灿烂想其衣之华艳，见花之艳丽想美人之容貌照人。实际上是以云喻衣，以花喻人。槛：栏杆；露华浓：牡丹花沾着晶莹的露珠更显得颜色艳丽。“若非……会向……”：相当于“不是……就是……”的意思。群玉：山名，传说中西王母所住之地。全句形容贵妃貌美惊人，怀疑她不
展开阅读全文 ∨"
唐诗三百,乐府,清平调·一枝红艳露凝香,李白 〔唐代〕,,"译文及注释



译文贵妃真是一枝带露牡丹，艳丽凝香，楚王神女巫山相会，枉然悲伤断肠。请问汉宫得宠妃嫔，谁能和她相像？可爱无比的赵飞燕，还得依仗新妆！ 
注释飞燕：赵飞燕，西汉皇后妆：修饰打扮"
唐诗三百,乐府,清平调·名花倾国两相欢,李白 〔唐代〕,,"译文及注释



译文绝代佳人与红艳牡丹相得益彰，常常使得君王满面笑容不停观看。在沉香亭北共同倚靠着栏杆，动人姿色似春风能消无限春愁春恨。
注释清平调：一种歌的曲调，“平调、清调、瑟调”皆周房中之遗声。名花：牡丹花。倾国：喻美色惊人，此指杨贵妃。典出汉李延年《佳人歌》：“一顾倾人城，再顾倾人国。”得：使。解释：消除。春风：指唐玄宗。沉香：亭名，沉香木所筑。"
唐诗三百,乐府,行路难·金樽清酒斗十千,李白 〔唐代〕,,"译文及注释



译文金杯中的美酒一斗价十千，玉盘里的菜肴珍贵值万钱。心中郁闷，我放下杯筷不愿进餐；拔出宝剑环顾四周，心里一片茫然。想渡黄河，冰雪却冻封了河川；想登太行山，莽莽风雪早已封山。像姜尚垂钓溪，闲待东山再起；又像伊尹做梦，他乘船经过日边。人生道路多么艰难，多么艰难；歧路纷杂，如今又身在何处？相信乘风破浪的时机总会到来，到时定要扬起征帆，横渡沧海！
注释行路难：选自《李白集校注》，乐府旧题。金樽（zūn）：古代盛酒的器具，以金为饰。清酒：清醇的美酒。斗十千：一斗值
展开阅读全文 ∨"
唐诗三百,乐府,行路难·大道如青天,李白 〔唐代〕,,"译文及注释



译文人生道路如此宽广，唯独我没有出路。我不愿意追随长安城中的富家子弟，去搞斗鸡走狗一类的赌博游戏。像冯谖那样弹剑作歌发牢骚，在权贵之门卑躬屈节是不合我心意的。当年淮阴市人讥笑韩信怯懦无能，汉朝公卿大臣嫉妒贾谊才能超群。你看，古时燕昭王重用郭隗，拥篲折节、谦恭下士，毫不嫌疑猜忌。剧辛和乐毅感激知遇的恩情，竭忠尽智，以自己的才能来报效君主。然而燕昭王早就死了，还有谁能像他那样重用贤士呢？世路艰难，我只得归去啦！
注释羞逐长安社中儿，赤鸡白雉赌梨栗：字面上是说自己耻于像长
展开阅读全文 ∨"
